rating,text,date
2,groww app and website not loading. while accessing groww.in getting 500 internal server error.,2025-12-05
1,App stop working while trading today. Very pathetic. Customer care number not reachable,2025-12-05
1,app not working today 05-12-2025,2025-12-05
1,app is crashed..stuck my position..and not able to login..,2025-12-05
1,zero star rating...worst app ever I seen...it's not working...what are you doing...,2025-12-05
1,"what happen with ur app, if loss who is responsible",2025-12-05
1,"iti s getting stuck and it is not showing portfolio page correctly, better go for other apps like zerodha, angel one.. etc",2025-12-05
1,Log in issue. please fix this bug.,2025-12-05
2,"showing error for half an hour in the middle of market,unable to work,even can not see holdings, very bad experience",2025-12-05
1,"Absolutely Unacceptable Technical Failures During Trading ​I am writing this review out of extreme frustration and disappointment with the Groww app, specifically regarding its stability during critical trading moments. ​This app is fundamentally unreliable when you need it most. I recently experienced multiple instances of the app crashing and freezing while attempting to execute time-sensitive trades. Imagine trying to book profit or cut losses, only for the entire application to close.",2025-12-05
3,Application has so many glitches and issues.,2025-12-05
4,grow apps not working! Even the apps is not open! My buying position is open but suddenly apps is not working ! 5th Dec ~14:25,2025-12-05
1,it crashed on the live market today.. I have my trades placed ... don't use this application,2025-12-05
1,my application grow not open please help me,2025-12-05
1,kaam nahi kar raha hai sahi time me,2025-12-05
5,"Please add real time total portfolio percentage of profit or loss for 24×7 like upstox, instead of sending portfolio alert day to day & there is bug in wishlist also i.e our portfolio stocks in wishlist show 0.00% change every time on interface while the reality after opening individual stock is different.",2025-12-05
1,I am doing intra trading but now your app is not working and due to that I am in huge loss because of your app,2025-12-05
1,App crashed at a very wrong time. Unable to login. It says something went wrong. Unable to reset PIN or password. No clue why this happened in Groww.,2025-12-05
1,"shame on such trading apps ,technical glitch ,don't knw whether they are doing any manipulation",2025-12-05
1,"whats problem going on to the app, server glitched",2025-12-05
3,suddenly shutdown not working please find the big and resolve it as soon,2025-12-05
1,"what is happening, why is it not functioning, it is not opening",2025-12-05
1,app work nhi kr rha something went wrong likha arha he try again,2025-12-05
3,unable to logging in app. it showing someone went wrong,2025-12-05
1,is grow app is not working right now ??,2025-12-05
1,in the middle of trading showing network issue even I have i high speed wifi network always issue with this application don't choose it.,2025-12-05
2,my app is not opening. it shows something went wrong. kindly sort out the issue ASAP.,2025-12-05
1,my position on hold and app is not working please help something was wrong error please fast solve,2025-12-05
1,poor app server is not good always down,2025-12-05
1,why your app is not working for the last 15 mins,2025-12-05
1,"groww is not working today date, dec. 5, 2025, after 2:20pm, trade are engaged, disgusting",2025-12-05
1,App crash frequently.... I've taken screenshots of the app issue.... market is live.....!!,2025-12-05
1,it hung up just like that not able to login.worst app,2025-12-05
4,Today I am facing the issue with running the application!!! I think it's service down... this kind of multinational company application down while all the users are using it's unbelievable... what tester are doing without knowing this!!!,2025-12-05
1,appliction not working at 2:15pm today.,2025-12-05
2,"App got struck even I can't login, please fix this error",2025-12-05
1,"your app is not working right now, can you fix this ASAP",2025-12-05
2,currently not working please check it asap,2025-12-05
1,glitch problem detected. don't do like this.,2025-12-05
1,there are so many issues can't place order worst app sometimes not even shows index app,2025-12-05
2,"hey i am unable to open my groww app... when i enter my pin it says something went wrong i give mu fingerprints says the same i even restarted my phone updated the app still it says ""something went wrong,pls try again later """,2025-12-05
1,"Unable to Access - ""Something Went Wrong"" on login screen",2025-12-05
5,its not opening showing something went wrong,2025-12-05
1,app corrupted just now. unable to load,2025-12-05
1,while i open trade the groww app stop running... vogus ..faltu groww... chart is very poor,2025-12-05
1,what happened to app it's not opening and showing something went wrong again and again even after putting the right pin,2025-12-05
1,worst app it's always showing something went wrong,2025-12-05
1,app doesn't work properly ... huge losses due to lag...,2025-12-05
1,05 dec 2025 time 2:20 pm software not working.. that time how many people trade what is reason is this wrost..how many people trade lost that time.someing went wrong msg showing this not good,2025-12-05
1,farzi app hai bilkul not showing any data from last 10 min,2025-12-05
1,Today the Grow app crashed very badly. It's very bad.,2025-12-05
1,"crashed now, this is very horrible and even charges are very high instead of others",2025-12-05
2,Why is app running into problems during trading hours. Please fix this asap.,2025-12-05
1,what the hell is this app not working... APIs are not called .... whole app is broken...,2025-12-05
1,not open now plz help us what happened?]Plz resolved problem,2025-12-05
1,"App is not working, showing error as something went wrong. not able to login via gmail account or mobile number",2025-12-05
